name,id,sign,comment
不修仙的乖宝宝,271231724,小时候爱游戏机，长大了爱游戏姬,泪目了，改版了，六年前看黑喂狗真的开心，现在弹幕全被梦开始的地方刷没了
牢不可破的苏联球,362050203,话不多说好吧，肖战没几个拿的出手的作品，演戏靠美瞳唱歌跳舞样样不精通，都快三十岁的人了还被一群小女孩叫哥哥？给爷糊,想当年我还是个小学生，注册账号都不知道怎么搞，就捧着iPad看的贼乐呵，我妈都问我啥情况。现在比利和元首都走了，VAN也老了，诸葛村夫再也不会见厚颜无耻之司徒了，王司徒也没法说粗鄙之了。。。敬我们的鬼畜区
济济济济济济济,97228810,这个人很勤奋，并没有写简介。,"我五年级在浏览器看到了这个视频，当时我不知道什么是B站那个视频水印也被抹掉了，那段时间我最喜欢就是这个视频这也是我第一次看到的鬼畜，我把他推荐给我的家长,同学,朋友每个认识的人都会给他们看，然后我发现居然大家都感兴趣，我对这个视频更加喜欢了，差不多五六年级的时候，我可以把他倒背如流了平时也会当做歌来哼前奏什么的都哼了出来，上了初中以后我偶然接触到了B站，我喜欢各种鬼畜作品也看到了这个视频但是后来逐渐忘记了，三年后我高一，我在收藏夹里发现了他，重温一遍，有点感觉了，时隔三年，这个作品也被重置过了，但是我还能背出原版，嗯怎么说呢，一种说不出来的感觉[爱心]"
天然的黄金,347338381,砸！瓦鲁多！,原来的镇店之宝，现在只能排第九[大哭][热词系列_泪目]
tyrthhh,28547147,我去.5级了,三年咯，当年刚入站的时候还看不懂这些梗，现在看得懂了这些梗却不火了。。[2233娘_大哭]。。
风吹过叶落,32995052,想要在B站买房,"我需要碰撞！！！
我需要碰撞！！！
我需要碰撞！！！
我需要碰撞！！！
我需要碰撞！！！
我需要碰撞！！！
我需要碰撞！！！
我需要碰撞！！！
我需要碰撞！！！
我需要碰撞！！！
我需要碰撞！！！"
水水子_Official,17580490,就像水兰儿，互联网的昙花一现,"我需要战地语音包！！！
s  b，在哪里，黑喂狗
踏马要爆炸啦
小心友军火箭弹
把上铺内裤压住
干掉你丫的狙击手
woc你儿子
我j儿中弹了
汪汪汪 ***
友军陣前打飞机
打的漂亮，泄了一身
快吔我大雕
不不星
去tm的快停火
傻x打的是友军
我向你大爷前冲
我需要碰撞！！！"
坑蒙拐骗样样行,71140553,这个人一点都不懒,44444
澹台墨言,12317400,梦回前朝擦肩过，如若不相识,"不要说没了灵魂。视频回来了，有人看，有人一起看，就不会没了灵魂。找不到灵魂多碰撞几次就好了，毕竟


我需要碰撞!!!!!"
隔江犹唱I,231236645,,想看原版的可以搜下眼泪是爱的潜规则，在(神曲合集)历年血洗B站的歌曲合集，第二关里面。还有蕉忍。但是请千万别点推荐，谢谢了
ino-gift,8699223,播点喜欢的。,"here we 嗝
踏马要 爆炸啦
小心友军火箭炮
把上铺内裤 压住
干掉你丫的 狙击手
wowoc你***
我唧唧中弹啦啦
汪汪***
友军**的打飞机
啊♂
打的漂亮谢了一身
小心友军机枪手
快快食我大雕
不 不行不行了
草草踏马快停火
沙哔打的是友军
我向你打野前冲
我 需 要 碰 撞！！！"
珊迪迪迪大王,59473101,重复的生活是无聊且没有意思的 发现生活的乐趣 突破自己的视野 玩到自己所爱的 才有意思 wink!,给大家说个恐怖故事，卢姥爷穿越到了2015年（滑稽）
殇城-幻影,334504603,,1998年，马化腾开qq，让你们注册你们不注，现在一个五位数的qq号几万，2003年马云说开淘宝店不要钱。让你们开店你们不开，十年淘宝造就了无数个亿万富翁，2009年曹国伟开微博。让你们开通你们不开，如今一个微博搞笑排行榜年净赚1500万，今天我无偿让你们赞我....自己好好想想，你们会再错过什么？？
魂魄蹁跹起舞,53691844,空港曲,"告诉大家一件大事情，两个月后中国将陷入西方媒体和悲观经济学家预测的那样，工厂停工，商店关门，政府停顿，股市无法交易，有钱人拖家带口奔向还在，本地百姓急于将人民币兑换成食物，更是许多家庭在门口张贴标语，街上充斥着爆炸物残余的火药味，人们大多无所事事，成天喝酒打牌，儿童成群结队去讨钱，人们把这种景象称之为


过年"
霖江路,11567465,把风点燃了丢进海里。,欲加之罪何患无辞
炽春Nostalgia,36963187,"*新作进度40％，预计暑假内产出*
勿忘初心，方得始终；莫失莫忘，莫忘初衷。
感谢关注！每条评论和弹幕都会看，合作请私信。",两年前，还是那个夏天，我看的第一个鬼畜就是黑喂狗。现在看来，我找到了最初的那份感动。无论b站发生什么，无论以后鬼畜区何去何从，我必同舟共济，风雨同行！
山东队小跟班,9463077,,日常打卡。
一如既往地好,546565,,看了up主的签名莫名心酸。我是看别人玩游戏弹幕总提起你和一个叫狮子的，今天看到了你的作品，还是挺佩服的....狮子是谁，和你什么关系？为什么每次都要@你们2个
旗木55Ka1,46816690,什么都沾一点，头像：嗜眠parasomnia,"小时候，

哲学是一块小小的屏幕，

我在这一头，

木吉在那一头。

长大后，

哲学是一句小小的FA♂Q，

我在这头，

VAN在那头。

后来啊，

哲学是一场热辣的舞蹈，

我在这一头，

香蕉君在那一头。

而现在，

哲学是一座矮矮的坟墓，

我在外头，

王，在里头。"
奶茶布丁仓鼠飞轮,49814472,,不止我一个春节回来看的啊
我不对劲了,23089815,永远活着电子世界的绿色星星，时代给予我们的珍宝，我永远喜欢初音未来！！！,在评论区一直翻找到了早已忘记密码的大号[笑]
天启紫明星,39460824,,看完中国无嘻哈的鬼畜过来重温
随处看山一叶舟,21602636,身在夜郎家万里，五云天北是神州！,五年啦~从那个刚上高一的学生都成了大三学生了[喜极而泣]但是还是很喜欢听
#NAME?,39640466,苟......,这是我的，手机铃声..，每当有人打电话我在打团战而不去管的时候...，周围的人看我的眼神是这样的←_←
#NAME?,3824243,行尸走肉或者活得风流,重温了一下当年经典的鬼畜，突然才想起b站当年就是靠鬼畜起家，而如今鬼畜区已经得不到b站的重视了
光续皇帝,36967324,,如果这赞是双数，那我阳痿，如果是单数，那楼下全阳痿，玩的就是心跳，玩的就是刺激
才波城一郎,60180340,游荡的孤高灵魂不需要羁绊之地。,"原版：tmd要爆炸了
小心友军火箭炮
把上铺内裤压住
干掉你丫的狙击手
woc你***
我jj中弹啦啦啦啦
王王王8丹右军他niang的打灰机
打的漂亮
谢了一身
小心友军机枪手
快食我大雕
不，不行，不行啦
ctmd快停火
sillyb打的是友军
我向你大爷往前冲
我需要碰撞！"
Bli_AIk,308626768,"在逃去如飞的日子里，在千门万户的世界里的我能做些什么呢？只有徘徊罢了，只有匆匆罢了。
Q群289694657
-lnsidious·AIk-",今天tm上公交车，在后排坐着，身边站着三个女生（有一个我还认识），然后她们聊着天我也没听，然后突然她们哼起来“搞搞比利搞搞比利”，然后引起了我的注意力，之后只见她们其中一个拿出手机，然后百度搜了一下，就开始放了，tm还开了一半的音量，并且她拿着手机正好在我耳边放！我tm边忍笑边煎熬了三分钟(T口T)
MIAODAOJIA,33243213,哔哩哔哩,再来一遍~
Ken_肯,299623063,不想起床,因为前段时间大家都知道B站发生了一件大事，然后需要整改一些视频，白鼠就很自觉的下架了自己这个代表作之一黑喂狗，之前的投稿时间是2015年，在下降两个月后白鼠又把他修改完重新发了出来，就是现在大家看到的这个黑喂狗了（视频结尾有说明）。这次修改后加入了一个新明星，没错就是卢姥爷哈哈，大家国庆节快乐呐（￣▽￣）
风影ks,314565313,众生皆苦，所以要微笑。,8102年，外星人发现了一段十九秒的音频。经过一段时间的分析与破解，他们把音质还原到了320k，当这段音频被当众播放出来时，大家只听见一声嗝声……外星人灭亡。
盈-江,327350862,好好学习,"玩哔哩哔哩的都是狗


年有小哥哥小姐姐追的人"
素笺淡墨微风兮凉,340498838,bilibili 不知名观众,再入b站的时候黑喂狗已经被删了 早已闻名的神作 直到刚刚刷视频推荐的 以为又是粉丝重制 直到点进来 呆住了 “伊丽莎白鼠”
渡恶的鬼de,321459287,高三，不定期更新,在弹幕里说这不是我的黑喂狗的。。。。我只想说。。。请你站在白鼠的角度上换位思考一下。。。。。他自己也不想改动，现在为了让视频回来做了修改，那么多人感到失望，说真的，那些人估计也只对原视频有情怀了。。。对白鼠嘛。。。呵呵……
吴_日天,87167217,"一只菜稽我的世界玩家.QQ:3502576494.粉丝群:778033936,因个人原因这个寒假。暂时不会更视频。我在这里对大家说对不起了。",UP你要小心华农兄弟啊
小牛奶丶,5831266,哒哒哒,两天播放量1600W那条弹幕真的笑死我了哈哈哈哈哈
黯尘绝杀,54884425,一位普通的长门单推人,还留着原版的小伙伴举个手
为啥子A,26353740,要啥没啥，爱咋咋地。,有一天偶遇佛祖，佛祖说：我可以给一个愿望。  我说：那让每个赞我的人健康快乐。    佛祖说：可以，不过只有四天。       我说：好，就春天，夏天，秋天，冬天。    佛祖说：不行，就三天。        我说：好，就昨天，今天，明天。  佛祖说：不行，就二天。   我说：好，就白天，黑天。    佛祖说：不行，就一天。      我说；好，就每一天。    佛祖哭着说好，就，，，让赞你的人开心健康每一天吧。
统治世界大魔王,289371671,这个低技术力的up已经死了（悲）,回不去了，破站彻底变味了
XTRA_筱尊,20506300,2021-9-11,赞过300我就翻唱。。(⌒▽⌒)(⌒▽⌒)
叮叮当o_o,289359277,可是这里什么也没有欸,"白鼠永远是我最喜欢的鬼畜up
回来看白鼠以前的作品，心情很复杂…如果b站能回到这个时候就好了，没有小鬼，没有抽象文化，没有烂梗，没有互相之间的鄙视，大家一起开心地发颜文字和23333=_=
（我入站晚，因为之前过不了入站考试，但我看以前的视频时真的和现在的视频是完全不同的感受）"
Nvs071,314128353,）,怎么说呢？现在看来这个视频，有一种鼻子酸酸的感觉。毕竟现在盈利盈利弹幕网的CEO只想赚钱而已，哈哈，这么经典的视频都要改....
夜雨-轻舟,188732005,当激昂的你唱起那一首不能再熟悉的战歌时，同志会热泪盈眶地拥抱你，而敌人也会盯上你。,多少年过去了，两个老人依旧在村口，村口有条路通往隐隐约约能看到高楼的城，他们面对面拔完剑又收剑，拔完剑又收剑。后来我才在记忆里拾起残破的片段，这两位执着的老者，一个叫鬼畜区，一个叫音乐区。
久世霧繪,254944,"你小子那地方痒！
我痒痒痒痒！","我不知道这个视频留过言没，已经忘了，这么多年了，今天碰巧刷到了这个视频。
这只是白鼠其中的一个作品，然后我突然想起来，当年之所以常驻b站，就是因为白鼠的鬼畜。
有点怅然，因为后来白鼠慢慢的投稿越来越少了。
可以理解，毕竟生活会继续，境遇会改变。
但还是很遗憾，个人猜测可能真的很多用户不知道白鼠了，
不知道什么感觉，说伤感太过了，形容不出来，
毕竟，回忆一下当初，我对b站的印象就是，有白鼠的鬼畜（以及几位up的游戏实况，白鼠评论区就不指名了）
说啥好呢，就一个字吧
哎"
御坂妹妹10848,29941701,缘，妙不可言,记得两年前看到辣鸡段子的人盗这个视频，我只想说，盗视频的全家螺旋爆炸升天
叫咱哒哒子就行了,432104496,这个人很神秘，什么都没有写……个屁嘞，就是懒得写,"你也点开了按时间对吧。
那么请你记住，有的东西一去就不复返了[脱单doge]"
枝江番茄炒理塘西红柿,520973599,晚安。还有，明天见.,知道B站为什么不火了吗？因为周某去打工了，比利王逝世了，金坷垃给非洲了，德国boy长大了，洗发液加特技了，大力哥不喝大力了，元首不再愤怒了，诸葛孔明和王司徒都老了，刘醒不让梁非凡吔屎了，渣渣辉不再为贪玩蓝月代言了，TOM去捉老鼠了，伊丽莎白鼠删掉自己的鬼畜视频了[大哭][大哭][大哭][大哭]
Windmark_,439257986,door京不duck热,"虽然不知道有没有人看到但我还是想说：
1.不要发日期
2.鬼畜区不要发问号
最后，因为这个鬼畜进站的给我点个赞吧[doge]"
可香非常合鲤,171894781,Liella!！！！k-on！！！,一群臭小鬼刷啥时间呢，弹幕礼仪懂？不知道就滚出去可行？
我就摆我就烂,32907901,想死是一种人生态度,大概是15年来哔站时看的第一个鬼畜。哔站变了，鬼畜也变了。回不去了。
闵东南,373980459,3 years later,"还记得1617年的鬼畜盛行，哲♂学还未没落，pxj还没入站，inm小鬼还不懂先辈。
我入站就是因为白鼠的鬼畜，刚入站那会儿疯狂迷恋鬼畜因为高质量的作品真的很多。现在，就连黄绿合战的人气都不算高了吧。"
为什么要取ld,510840535,保持理性思考,这才是真正的鬼畜，现在鬼畜有什么质量？完全为了黑才做，
DR洛音,505406068,这个人很椭圆，什么都没有写下,所有人，考古能在评论去刷吗？弹幕里刷的简直气死我了，为证明钉钉时代的人没素质？
昼夜昼,385610777,没有目睹当年的盛世真是遗憾啊，当年的我是多么舍近求远啊,现在高潮时的弹幕都是我一个人做的，弹幕列表下来一溜的撤回[大哭]我怀念那时候弹幕里看不到我的时候[大哭]
会整活的碳基生物,37200481,"正式开始做视频
各位想看我做什么视频可以私聊我哦
希望各位能支持我
本人QQ:623006651
有事情就加吧",哈哈哈
光剑潜龙,382875496,我们再试一次,满屏日期太真实 当今屑站的初小学生们节奏一来就飞起，低智而可悲
李か神夜,382095736,荒漠中，我看见一朵白莲花，盼望活下去的地方,"这一天，变了
斯大林没有人再喂了
韩大狗再也不会打了个蛋
七万个嫂夫人没法再去biu了
河北省不再有那个熟悉的身影
那两支铅笔，躺在地图上的两支铅笔
终究是没有摔断
但是他
愤怒了一次又一次
最后却真的把自己气死了
我们再也不能挤在一起分析战局
再也不能见到他神一般的颤抖
再也不能看到他颤颤巍"
一衫城,360409455,大家好，这里是天才工作室，我是衫城,呃，应该没人给我点赞。。。
宇智波玄耀,499619304,,不是吧不是吧，难得真的有人从2022回来考古？[脱单doge]
贪吃的李设计,92116957,Human capital,要结婚了回来看看[大哭]
珈百璃凌凌云,22602594,纳，，纳尼,有点想哭…这是我入站那会儿听的鬼畜，现在因为种种原因重置了，但是听到那句“我需要碰撞”和全屏的弹幕…真的心里一颤…唉…
韩淦泷,18397822,你先别急，后面有的是你急。,老看客们都知道，有一段很精彩的改掉了，所以说是失去灵魂
虐虐虐,2501491,==`` ,中间变了有人发现么
HI-幽,310072087,那种积极向上的思想只会让人觉得疲劳不是吗？,碰撞这段是不是改编了。
聚妖幡,499634834,科学加玄学等于真理，懂？,就知道你会按时间顺序看一遍，宝贝[脱单doge]
同福笛王白玉汤,11960118,我与赌毒不共戴天，我与黄色称兄道弟,"这个星期
搞搞比利
搞完比利搞大林
可能会出现
两军阵前王司徒
没有丁丁
每天早上只穿内裤
我练功发自真心
跟我一起搞搞比利
搞搞比利
hahahahahahaha
here we go
（德国boy的B-Box时间）
我记得我在放屁的时候
人群当中突然钻出来一个光头
他说他**的
放学别走
你放屁这么臭
肯定是个单身狗
哈哈哈哈哈哈哈
朕有左右跟右手
一左一右
像朕的男朋友
朕还可以两军阵前***狗
汪~
住口 我会让你吃不了兜着走
噢~
你也是钙？志玲最爱
I'm 钙 I'm fine
It's my life
Don't waste your time
赶快跟我谈恋爱
我不会就这样轻易的狗带
搞搞比利
搞完比利搞大林
我一看
两军阵前王司徒
没有丁丁
每天早上只穿内裤
我练功发自真心
跟我一起搞搞比利
搞搞比利
SB 在哪里 黑喂狗
搞搞比利 搞搞比利
骑着摩的 搞搞比利
搞搞比利 搞搞比利
骑着摩的 搞搞比利
我听说你上午打游戏
我下午装个痹
看！你的林志玲在非常流畅的漏气
我还大力摸过蔡依林
一定很刺激
然后我的大屁股裂了
轻而易举死机
卧槽 有人骂我
一定不会打飞机
哟！想让我生气失去自信
So 我刻苦的练习三字经
没想到
就这样轻易地提前射X
我要*你
我庙堂之上倒戈卸甲*你
如何比得上两军阵前*你
你看什么看加我QQ啵嘴
这个星期
搞搞比利
搞完比利搞大林
可能会出现
两军阵前王司徒
没有丁丁
每天早上只穿内裤
我练功发自真心
跟我一起搞搞比利
搞搞比利
here we 嗝~
他妈要 爆炸啦
小心友军 火箭炮
把上铺内裤 压住
干掉你丫的 狙击手
卧槽你 ***
我JJ中弹啦！
汪汪汪 ***
友军**打飞机 啊
打了漂亮 泄了一身
小心友军 机枪手
快食我 大雕
不！不行！不行啦！
快停火
傻X打的是友军
我向你大爷 前冲
我需要碰撞！
慢候今夜搞gay
朕的children拜他所赐搞gay
以后朕 每天搞gay
baby速度加快 骑着骑着摩的搞gay
汪涵~
如果你不和我搞gay
yo。
我们就跟你慢慢
嘿 嘿 嘿
搞搞比利
搞完比利搞大林
我一看
两军阵前王司徒
没有丁丁
每天早上只穿内裤
我练功发自真心
跟我一起搞搞比利
搞搞比利
黑喂狗
我想起那天夕阳下的奔跑，那是我逝去的青春"
王源给丁真发了根烟,140309195,--,"他妈 要 爆炸啦
小心友军 火箭炮
把上铺内裤 压住
干掉你丫 的 狙击手
卧 槽 你 龟 儿 子
我 j j  中弹 啦啦啦啦
汪 王王 八 蛋
友军  他 娘 的 打 飞 机
啊♂
打了漂亮 谢了一身
小心友军 机枪手
嘿 快食我  大 雕
不 不行 不行啦
* * * 他 妈 的快停火
傻 -逼 打的 是友军
我向你大爷 前冲
我需要碰撞！"
命に嫌われているつ,33252374,"矛盾を抱えて生きてくなんて
如果怀抱着矛盾活下去
怒られてしまう。
会惹别人生气的。",其实不光是战地4那里被减掉了，仔细看细节，也有很多部分被修改过[小电视_嘟嘴][小电视_嘟嘴]
盖世嘤雄帆布,9579111,哦耶,这个up主会穿越时空，2015年就知道卢本伟被实锤【滑稽】
想要一杯柠檬酒,34062077,不断学习中,"快tm的爆炸了小心友军火箭炮把上铺内裤压住干掉你丫的狙击手卧卧卧槽你***我jj中弹啦王***友军**打飞机啊打的漂亮谢了一身小心友军机枪手嘿 快喂食我大雕不 不行 不行啦**tm的快停火sb打的是友军我*你大爷向前冲我需要碰撞！[2233娘_大哭]"
柒猫SebunNeko,178699614,“奇客坞”创作团队队长 酷安微博同名 商务合作联系theseventhkitty@qq.com,"tm要 爆炸啦
小心友军 火箭炮
把上铺内裤 压住
干掉niya的 狙击手
卧槽你 ***
我JJ中弹啦！
汪汪汪 乌wang龟ba卵dan
友军母ta亲niang打飞机 啊
打了漂亮 泄了一身
小心友军 机枪手
快食我 大    雕
不！不行！不行啦！
快停火
shabi打的是友军
我向nidaye 前冲
我需要碰撞！!!!!!!!!!!!!!!!!!!!!"
幺幺豆,85331234,,嘿嘿嘿
桃の花が満開である,492742974,,这个视频在白鼠主页看不见了已经，白鼠把他列进了全明星鬼畜和推荐视频里，现在这个状况已经1个多月了，看看屑站要多久才把这个视频恢复原状
阿氓氓氓氓,25252235,美女的事你少管,"日常打卡
原版讲座 av2345493
-----游戏-----
全英雄联盟最骚的骚猪 av4606803
-----四欠精品-----
白鼠原版：av2274779
局狮翻版：av2310118
路人英语版：av2909020
三开版1：av3004799
三开版2：av3112411
四开版：av2948640
-----外语/方言翻唱-----
日语版：av3260389
白话版：av3322780
四川话版：av3181714
河南话版：av3410661
陕西话版：av3503000
云南话版：av3290133
胶辽官话版：av3414468
山东话版：av3919003
-------动画/mad-------
银魂版：av3113926
奈亚子版：av3219808
-------高能翻唱-------
纯阳版：av2840524
冰块版：av2498815
囧菌版：av2748232
黑石版：av2276815
Maou版：av2538043
高能翻版：av2327241
雾霾版：av3529298
---机器翻唱（非调教）---
siri版：av2667920
百度版：av3053722
---vocaloid调教---
言和版：av3368201
洛天依版：av3360089
乐正绫版：av3709826
初音版：av4026564
--------其他--------
节奏大师版：av3639857
真人翻拍版：av3021779
------特别推荐------
双 人 舞-伊丽莎白鼠
av2648921
黑喂狗～伊丽莎白鼠
av3327562
【红日】梁逸峰你朗诵这么屌你家里人知道吗？-吃素的狮子
av902007
欲于魔都地铁起舞-雅音宫羽MasaneMiyaPA
av2625588
【奥巴马音源】START:DASH!!-茶几君梦二
av2675220
【全明星Rap】本草纲目-伊丽莎白鼠
av3696842
过♂年-泽野螳螂 av3770834
Kelalive！圣地亚戈农业偶像祭-CocaKela av3341647
【2015.12.14破450w】
【2016.1.10破500w】
【2016.2.3破550w】
【2016.2.26破600w】
【2016.3.24破650w】
【2016.3.28超越成龙成为鬼畜区第一！"
空之律者-律化娜,183787390,崩坏降临~,唔，怎么白鼠主页找不到黑喂狗了，我还是搜出来的[崩坏3_卡了]
余沨y,179247730,"q2690943910
fw一个",2022大年初一还有40人在看
星舰地球,11386201,,"这个新人up主有前途，简直快追上鬼畜之皇
伊丽莎白鼠了。"
街坊,11786038,,看完中国有嘻哈的鬼畜过来重温
家,6583709,平凡是争取来的,如果你是别的视频下吸引过来的，请不要在弹幕和评论中ky，静下来观看就可以了
forishtar,35183400,,德国boy少了一部分。然后战地四没了。感谢白鼠的付出。还能让我们看到黑喂狗。加油。最后。我需要碰撞！
玖-霖,100243147,欧皇竟是我自己,"鬼畜区播放量排行（2018.7.1）&鬼畜启蒙必背篇目
（“+”：与周一相比播放增量;精确至k）
1.我是papi酱   伊丽莎白鼠 1917.6w av4033926 +7.9w -
2.如何让孩子爱上♂学习   伊丽莎白鼠 1651.3w av2274779 +8.0w -
3.黑喂狗   伊丽莎白鼠 1508.2w av3327562 +10.1w -
4.我是全英雄联盟最骚的骚猪   起小点是大腿 1404.9w av4606803 +5.3w -
5.双♂人♂舞   伊丽莎白鼠 1286.1w av2648921 +7.2w -
6.蕉忍♂疾风传   泽野螳螂 1178.2w av11009508 +13.6w -
7.我的烤面筋，融化你的心   还有一天就放假了 10039.9w av21061574 +37.0w ▲1
8.Are you OK！   Mr.Lemon 1039.3w av2271112 +8.6w ▼1
9.我的洗发液   绯色toy 959.1w av2023391 +2.5w -
10.红日（梁逸峰）  吃素的狮子 893.4w av902007 +5.1w -
11.家有儿女rap   伊丽莎白鼠 892.1w av6482189 +8.1w -
12.康熙 怒斥群臣   非桥段 836.6w av3818869 +3.6w -"
麟明-_-,45431079,=_=,2018/5/19的举个手
有田春雪呐,67532482,加速世界不出2不改签名！！！,2018.5.6有人和我一样重新回来瞅瞅吗？
那位游泳教练,233590715,专业男性游泳问题者30年，解决无数男性朋友问题。我是女性朋友的好闺蜜，男性朋友的好知己。,那些年，我上镜的频率还有那么几秒，而现在，你们忘了我了
落轩五分钟没吃饭惹,12772074,"问皮肤一律不回
NWPU在读
Q1989759242
打歌写谱都比较摆烂
详细个人介绍见置顶专栏",为什么白鼠大大说自己是新人的时候觉得蜜汁伤感啊~
我是tRNA,25681279,,学校放了首原唱，而我满脑子都是鬼畜
Antoriken,76014655,"英特纳雄耐尔就一定要实现
英特納雄耐爾就一定要實現
社会主义核心价值观二十四字缺一不可
社會主義核心價值觀二十四字缺一不可",每次看完白鼠的鬼畜都觉得咱中华文化的博大精深，，，语序的自由性可能就是外国人眼中中文难的原因吧(⌒▽⌒)
料酒不去腥,16457435,,那个曾经号称永不变质的破站，真的变成一个破站了，唉，真正能值得留念的，也就这些上古的视频，或许没有什么是一成不变的吧[拥抱][拥抱][拥抱]
棕色六边形,357007197,,彦祖你又在看最新消息[doge]
bili_353426778,353426778,在人间,初中时看的，今年也高中毕业了，回来留念
划水的按钮,302148910,做点想做的,新人不要在弹幕发考古 梦开始的地方之类的话，会把远古弹幕挤掉
来一片维C,38824680,,现在越往前翻视频越少，当初喜欢的几个哲学视频都没了，有点难受
酸奶02,484666998,酸奶就是逊啦,高能地方的弹幕都被“梦开始的地方”给挤没了啊[大哭]
夏大仙大大,237745773,这个up主很勤快，什么都写了,熟悉的音乐，不熟悉的年龄
霍格沃兹在逃律师,29045192,为人所不为，为人所不能为,"16年初的时候，高二寒假在外地上课，当时的室友给我看的这个视频，知道了鬼畜也知道了B站。那个时候最开始看到最多的就是鬼畜，现在大四，看得最多的却变成了考研的视频（说好的上大学就轻松了呢？）不光是时间变了，我们也变成不同的样子，B站的内容更加丰富。但那段忙里偷闲的小时光不再，当年陪伴的人也不再。
就连rap那一段也变成不同的样子，世界经历着灾难的洗礼
不知道自己在写些什么，只不过是在备考的夜里，回顾过去，发出的一声叹息罢了
2020年8月16日夜"
没有了大审判的彦神,54189652,该账号封禁中,"五年后回来考古，感触良多啊……
那时候我还是个刚入站的小屁孩，啥也不懂，连题都是我反反复复做了好几遍才勉强及格过了...
作为一个不算很资深的用户，看着小破站一步步做大，有些欣悦，也有些伤心。确实，破站成功了，可随之而来的是“没内味儿了”"
路过的打更人,32390828,成分复杂,不知从何时鬼畜区的弹幕都变成了黄色问号和反弹，好怀念这时候，感觉满屏233也比这两个顺眼
挺拔的战术频道,54237110,爱游击，马克思主义者，不是切格瓦拉,2020了2017年入的b战，现在全是抽象，阴阳怪气，锤人，想念这种纯正的作品
我DIO再也不嗨了,24125053,游荡的孤高灵魂不需要羁绊之地,好怀念以前的鬼畜啊
风华-S,37049759,YiYan,"TM要爆炸啦
小心友军火箭炮
把上铺内裤压住
干掉你丫的狙击手
卧卧槽你 龟 儿子
我鸡鸡中弹啦啦啦
汪 王王巴弹
友军**的*** 啊~
打得漂亮
谢了一身
小心友军机枪手
快食我大雕
不，不行，不行啦
草草草草TMD快停火
**打的是友军
我向你大爷前冲
我需要碰撞！！"
bili_8057460,8057460,QQ:1312745229,讲个笑话  白鼠是新人
行小久,12167221,随想随说，感性至上,"刷人名表白的全部举报不谢，深井冰现实中没勇气来鬼畜区表白?知道原版是爆炸吗还来表白，谁给你们的勇气来鬼畜区表白
难道逼得我将来看鬼畜都要关弹幕吗
刷人名表白的去别处好吗，B站不是你一个人的别ky了，
大哥们我已经第三遍拜托你们了别瞎刷了行吗真的很影响观感的，好好做做作业，你学习成绩好了再给她讲题不比在这里表白强，好好学习行吗，你们还是祖国的希望呢谢谢你们[小电视_无语][小电视_无语][小电视_无语][小电视_无语][小电视_无语]"
小小否炎龇,18302697,,快7年了  人生有几个七年[高考加油]
纯黑控,25738340,,我现在只想知道是哪些睿智疯狂举报白鼠鬼畜的，自己不看还不让别人看，真的头疼
不知道怎么取名字xd,392313281,这个人不懒，他只是不知道要写什么,原来这个视频不是4年前也不是5年前了，而是七年前了，七年了啊.....
枪法天女,43206987,何以为殇？,一转眼就22年了
散旋自由度,28137978,悲喜并不相通，但不觉得吵闹。,现在在白鼠个人动态作品已经找不到这个了，是被屏蔽了吗？
5666615,260316679,,原版av33102081
哈哈队拉二,65235085,一个普通的武藏厨,"僵尸：“我的使命就是杀了你，没有为什么。”
骷髅：“讨厌近距离，那就好好感受一下远程的魅力吧！”
苦力怕：“爆炸之时，你我双亡也！”
史莱姆：“可爱的外表下，也许是浓浓的杀意，就比如我。”
恶魂：“你燃烧的样子好好玩啊！”
烈焰人：“你喜欢火焰吗？很快你就会更喜欢了！”
凋零骷髅：“鲁莽的面对敌人，只会逐渐凋零，尽管它只是个拿着石剑的敌人。”
凋零：“生下来，只为毁灭！”
铁傀儡：“拼尽最后一丝力气也要保护你，主人。”
雪傀儡：“明明只会扔雪球，却还要去战斗。我是不是很蠢，主人？”
乌贼：“飘荡在水中，只有孤独陪伴。”
村民：“并非是贪财之人，只是为能多活几天。”
狼：“信任你，并非因为骨头。我看出你想要一个朋友，一个像我一样的朋友。”
鹦鹉：“冲着丑陋的怪物叫两声，是我唯一能做的了。如果可以的话，我想保护你，想带你飞遍全世界......”
豹猫：“你真的需要一个朋友吗？我似乎是一个只知道索取的朋友....”
远古守卫者：“我不知你是否友善，但我只想守护家园---海底神殿。”
潜影贝：“攻击和防御，缺一不可。”
末影龙：“我生来就是主宰，末地的主宰！”
我：“@所有人MC万岁！”"
xjmayx,2553159,这个人兴趣很广，动漫游戏漫画轻小说以及三次元影视都有关注，追番里是我觉得不错的动漫，找动漫的可以看看,在鬼畜视频里祈福的人怕是石乐志，祈福也不是这么祈的，不过b站小学生这么多，估计没有几个人能理解我说的╮（╯＿╰）╭
