name,id,sign,comment
大德意志战士,511215943,,我来b站只办三件事:白嫖，白嫖，还是他妈的白嫖[doge]
zs1z,292028991,,"开始听：就这？
空闲时：妈的，脑子里全是这旋律
再听一次：真tm上头
再再听一次：我靠，出不去了"
君和姐莫笑,176986492,,在b站，我们只干三件事，白嫖！白嫖！还是TM的白嫖[热词系列_三连]
比其堡的痞老板,50965254,困困困,鬼畜界真正牛逼的是这个人……疯猴pme……他的编曲火了太多鬼畜
区区小只野,394124218,qwq,艹 我昨天中考 脑子全是  tm的张麻子敢杀我的马
你要我的可乐吗,15507903,,好看极了（只针对这个视频，非杠非黑，狗头保命，纯属骚话，并无敌意，仅表达字面含义无讽刺、暗示意味，仅代表个人观点并无意引发论战及侵占公共资源，语言不当之处请见谅，本人尊重黑女穆同等一切团体，若本回复冒犯到您我诚挚表示歉意，若您不赞同我的观点不必特地回复我）
这个夏天的午后,315232999,宜将剩勇追穷寇，不可沽名学霸王。,风向变了？
这个夏天的午后,315232999,宜将剩勇追穷寇，不可沽名学霸王。,风向变了？
奥术迁跃,17261169,遇事不决抛硬币,这种题目记得点踩
大枣大枣大,331439354,,翻译翻译什么叫惊喜是怎么回事呢？惊喜相信大家都很熟悉，但是翻译翻译什么叫惊喜是怎么回事呢，下面就让小编带大家一起了解吧。翻译翻译什么叫惊喜，其实就是让你给我翻译翻译什么叫惊喜，大家可能会很惊讶惊喜怎么能翻译呢？但事实就是这样，小编也感到非常惊讶。这就是关于翻译翻译什么叫惊喜的事情了，大家有什么想法呢，欢迎在评论区告诉小编一起讨论哦！
true-lie,421370978,批站也许会变味，但不会倒闭。,"卧槽，没看原著之前我还不知道结尾的我杀我自己是什么意思。现在补完原著再来看这个鬼畜，我只想说一句话。。
。
。
。
。
妈的绝了！"
FnatiX,372289010,,恭喜超越派大星
uid_385922191,385922191,,马上8千万了
唐心儿蛋,19933278,始于巫师，不止巫师,"微软来啦，暴雪太平啦！
微软来啦，守望2就有啦！"
鸭鸭-觉得很赞,29376172,冲个Lv.6,一天不听浑身难受
猪窝小苏苏,516096041,我这个人超级神秘，什么都没留下，哈哈哈哈~,谢谢，背不会桃花源记的我已经背会了让子弹飞的台词[藏狐]
取个名字要六个硬币,1658999564,这条懒狗很懒，什么也没写。,"消费者：你是平台买来的？
快递员：对
消费者：它有压榨你的送餐时间吗？
快递员：有
消费者：我有压榨你的送餐时间吗？
快递员：没有
消费者：它有克扣你恶劣天气的补贴吗？
快递员：有
消费者：我有克扣你恶劣天气的补贴吗？
快递员：没有
消费者：那你不拿着枪指着它，拿枪指着我
快递员：因为你是好人
[tv_doge][tv_doge]"
不愿常怀千岁忧,65429909,黄少！/小三爷/王也/唐9Z/德云,弹幕少了好多，是我b站的问题还是就是少了很多弹幕
三百李,8193664,我见青山多妩媚，料青山见我应如是。,再看n次还是觉得牛逼
不咯看看,474870172,,2022 年1月1日，前来回味
那-我们赌半块面包吧,486966929,我们生活的每个日常，都是连续发生的奇迹。,2022年了，不会有人还在看吧[嗑瓜子]
雨之霁雯,33175353,人生如逆旅，我亦是行人,唉，难受，越看微博越难受
一氧蛋白,419927617,随缘,这个作品是真正的鬼畜经典
童真水,596755240,阴阳有序，命运无常。,很令人惊讶，这是个很完美的鬼畜作品，任何人都无法否认它的伟大。或许我的言辞有些夸大了，但它带给我的绝不只是一个鬼畜，它像许多优秀的文学作品一样……    ——哲学家到此一游。
MGOU_,505242241,,孟婆:已经十八碗了 到底是什么忘不掉呀
清依袅彧,31957931,生命都会终结，徒留一颗破碎的心,离谱，真就时时刻刻都有人来啊
-天高海阔-,1714264566,我与春风皆过客，你携秋水揽星河,你tm在这做每日任务是吧[doge]
LLMHWyyyyy,403299341,...,永远有人在看
某个不知名的中二少年,1276770635,,笑死，音乐课放这个[doge]
员小耗,35063331,,现在还有人啊
君如叶,323653098,,突然发现这是个宝藏up我看的好几个鬼畜视频，包括这个让子弹飞，可莉的哒哒哒，两首胡桃的《嗷》，竟然都是他的，果断关注了
容我来喵两句,8821719,这个人很懒，什么也没有留下。,你看了两个视频，只投了一个币，你这不是欺负老实人吗？
-天高海阔-,1714264566,我与春风皆过客，你携秋水揽星河,你又来看了[doge]
我-背景板,177314570,接触，深入，避开，保持距离，拒绝参与，旁观。,只要让子弹飞是神作，这个就永远是绝活
今天没有睡醒喔,482567256,,怎么还有一百个人在看，没完没了了是吧[doge][doge]
想成为板鸭的英杰谭,1887523835,"待到漫山花开季，红装玉容泪阑干
虽然我们生于大地，可是我们的梦想高过天空
呜呼天地不生国漫，国漫应人而生
热闹的背后往往是人走茶凉
君，安否","别着急，《让子弹飞》一会儿
再过十年，我们还能看见他"
大红大绿的蓝色,99572715,,回复点赞都不加经验，别钓鱼了，没意义，除非你就是喜欢找喷……或是真的春虫虫，脑袋空空什么都不明白。
夜语NighTK,178807543,不观星穹，不晓万物,迟早变成另一条一亿播放量的视频
划破那,397463268,阿划爱划水,子弹飞了十一年了，直到现在它依然还在飞。
濒临分明,2340059,,我当时预计千万播放，没想到已经5000多万了
狗卡人人得而朱之,169403541,啊潇的闲余生活,吾观此地便是我飞升五级之地[doge]
薛定谔の猫L,12042132,"隐约雷鸣 阴霾天空 但盼风雨来 能留你在此
隐约雷鸣 阴霾天空 即使天无雨 我亦留此地",坐等第二个破亿视频[脱单doge]
墨荼offlclaI,647876201,,早已听闻这个入站必刷视频 但直到昨天看完原片我才敢点进来
雪棂术士,21206807,蝉噪林逾静，鸟鸣山更幽。,这个会不会成为第二个破亿播放的视频呢？[妙啊]
先知奉孝,25387523,目标是每个分区都投一次稿 只是投的稿不舍得删而已,"这竟然是去年的活？
我以为这视频至少三四年了[doge]"
万古小牛,504223612,,今天九月九，缅怀韶山伟人
喜多川屹耳,399366013,,姜文要是刷到了会是什么表情
康娜亚撒西,515832216,,我一个人估计就贡献了几百播放量了[笑哭]，昨年高考完LOL夜里又维修，这个视频循环了整整一个我的不眠之夜，现在回头看看感觉还是经典
二老師原配,381869272,"bilibili  UP主认证：bilibili不知名游戏UP主、直播签约主播
",疯猴pme，活在每个逆天鬼畜的简历里的男人
牛马丶青光眼,473161681,,你明明只点了赞，却说自己三连了，你这不是欺负老实up吗[doge]
小拳拳punch,110773105,米莉姆天下第一！,都2021了，不会还有人看吧[doge]
唐寒枫123,38522160,没啥想说的，将就着看看吧。,我要举报up上传网络毒品[笑哭]出不去了啊！！
月影蝎01,695217443,,我TM一人贡献50播放
偶尔丶Eternal,515739729,"dd2902.    m.gxzszy88 zhangzhenxing16880163
portva.info/cnartfound
=？","∕￣￣￣￣￣￣￣￣￣￣￣￣ \
 ︳   这视频真他娘的有趣        ︱
  \＿＿＿＿＿＿＿＿＿＿＿＿/
                    〇
                       ○
                            [妙啊]"
不打死你才怪,91563535,,"“今晚杀鸡取卵，谁是鸡？”
“up主。”
“那么卵呢？”
“是不是把up主给骟了。”
“硬币！硬币！我的两颗硬币！！！[生气]”"
Kirito天下无敌,39840081,El Psy Congroo,晚了，前几个up主把硬币收到50年后了，观众成穷鬼了，没硬币可榨了！
太阳能不能吃,478070345,,一年过去了，这条评论不可能火[doge]
skateky,34236219,"the spirit of independence
the idea of freedom",鬼畜巅峰只能是让子弹飞[OK][OK][OK]
隔壁小娘子,391250546,"潮曰：
第一诫：不可凭空捏造，使流言四起
第二诫：不可目空一切，使他人愤懑
第三诫：不可妄自菲薄，使垂头丧气",卧槽，现在还有300+在看
风斩破晚霞,630140955,,“600+”在看[OK]
忘却川海,393827742,,彭于晏你又来了[脱单doge][脱单doge][脱单doge]
ぃMacroく,8124873,死宅圈的真猛男，潮流界的杀马特！,好家伙，鬼畜比电影播放量都高
种花家搬砖兔,69130521,理智爱国！我是来看动漫的！,只要不是黄老爷，大部分人觉得自己是张麻子，至少也是个师爷，但很多人只是武举人，或只是鹅城百姓……[吃瓜]看你能删几次！
乙百倒,298009569,哇这里原来能写签名,欢迎收看鬼畜比原片更火系列[doge]
小伙子蒋梧德,382094437,,这么多人，还当着人家up的面，还不投币。我都三连了…太不要脸了，太不要脸了，呸！或者你投点币，投点，哪怕收藏呢，投不了多少币，哪怕点赞呢，简直就是土匪， 土匪都不如。还想让人家up主念你们点好，就是一句话，恶心…[doge]
Willian_Zhidanov,16518329,医学好难哼哼呃啊啊啊啊啊啊啊啊啊啊啊啊啊,有高级弹幕是好的，但是发的人能不能注意下尺寸，尺寸！直接把整个屏幕用大红色弹幕装到溢出去了咱还咋看？
豌豆射手点塔,254717514,一个不知道点塔只会打僵尸的屑豌豆射手,鬼畜质量真是越来越拉了，还得回来看这些经典
寡人好豆蔻之玉,450977344,"窈窕淑女，君子好逑；金钗豆蔻，寤寐思服。曹操好梦中杀人，鄙人则好梦中怀香。
邻家有女初长成，粉雕玉琢未及笄；小生正当志学之年，从未弃怠于此。",哎呦，各位害没睡呢，都凌晨三点了还有这么多人看[妙啊]
做个努力の人,453757402,加油！swim to the shore!,都一年了，重温经典[tv_doge]
圣叄壹,35763044,,1:02
知一蓑烟雨,82734661,,播放甚至快赶上电影啦哈哈哈
万能的小风s,86212410,别让我逮到又是哪个byd来查我成分嗷????,快赶上b站电影的播放量了
一颗轩果儿,406467588,"聊天电台UP，每晚八点左右直播
粉丝群：681424657感谢关注",我来这个视频只有一件事！申遗！申遗！！申遗！！！还是tmd的申遗！！！！
哿厞猫,695767901,,TM的UP主敢抢我的币[辣眼睛]
海王尹某人,524097026,,我投了一个币看了一遍，他们非说我看了两遍，我是缺那币吗？ 说看了一遍就只看了一遍
张麻子与黄四郎,386283937,一个喜欢鬼畜的小男生,下一个目标：6000w
奥克斯老空调,91558234,滑稽时代,哪天让子弹飞再次上院线了，可以直接拿去当ed[doge]
大宝的熊,196131837,新手上路，连方向盘都把不住,我估计这是下一个一亿点播量的视频[呲牙]觉得这个视频比之前的猛男好看且上头。
原石一亿颗,179346840,凭栏处大课间,我预言这个视频有一天也会突破一亿[doge]
三北重,8714718,先走三步,在b站这个鬼畜的播放量已经快要超过电影了[捂眼]
怪怪的藤蔓,25385094,,这个鬼畜迟早2亿，时间问题
吖初阳,211098429,,一年了啊，刚出的时候就觉得绝对千万播放量，看来感觉对了，我也就贡献几十遍播放量吧
bfsm,6503184,小卒而已,比本片播放量还高就离谱[笑哭]
宥____屮,555345527,真不戳,我在B站只干三件事，白嫖，白嫖，还是TMD白嫖[doge]
清心的粥,2002114,静如瘫痪 动若癫痫,“不必时时想念我，也不要指望我回来，我走以后，你们就是我，人民万岁。”
你yyy最后是sgg,144729461,我想生活变得充实且快乐,今天第五遍了。。。
卦者那啥子熔渣,386858476,,让子弹飞什么时候可以重映？
yyymc1994,2680522,两天挣5000，小case~,我明明一键三连了，他们却说我一个币都没投，我把账号密码都给他们了，他们还不信，我的号还没了
驀驀濟,701704883,,大风起兮云飞扬，安得猛士兮走四方。满脑子就是这俩句[辣眼睛]
一-知深浅,433240326,起个名字好难,三年内播放量预测一下破亿[doge]
梅原正吉,383745161,Oi~,这个视频的播放量都快超越本作了
乾坎艮震巽离坤,2209694,"哑巴哑巴，阿巴阿芭哇啦哇啦，我是哑巴
这样可以给过了吗",我怎么听的是“大风起兮云飞扬，安得猛士兮揍四方”[大笑]
HikJ9,387911661,,这边建议您申遗那
隔壁小娘子,391250546,"潮曰：
第一诫：不可凭空捏造，使流言四起
第二诫：不可目空一切，使他人愤懑
第三诫：不可妄自菲薄，使垂头丧气",每天一遍争取破亿
咸鱼安乐灬,285373590,,QQ音乐上也有你这首歌，而且设成了收费！你不管管吗？
红鲤鱼绿鳢鱼与驴,581892060,宝贝芯芯,莫言：善良的人都晚熟，还是被劣人催熟的。
哦咧玉兰油,274229327,再这么颓废下去就去死啊混蛋,以前流行一千个人有一千个哈姆雷特，现在可以说一千个人有一千个让子弹飞没错吧。
禾文D,321802561, 这个人懒死了写了点这个,再来亿变
凝月刀马上不值钱,526343872,,emmm[doge]这就是传说中的镇站之宝，爱了爱了[doge][doge][doge]
海浪大胖鱼,154089979,,翻译翻译什么叫惊喜
在高高的柠檬山上,290354860,,号外号外！劳斯莱斯今日起每人限购三辆[doge]
南都沣歌,432814369,孤独不是一种脾性，而是一种无奈。,此去泉台招旧部，旌旗十万斩阎罗！[支持]
Openwatermelon,3206720,,原来这才是b站之宝，我这几年b站白逛了！
佳哥呀626,11574068,我很懒，什么都没写。,你这要是个原片，我应该给你投两百个币，可惜你特么只是个剪辑的，我只能给你投一百个币，现在，我两百个币投完了，你得还我一百个[脱单doge][脱单doge]
我鞠一生推,18946929,超绝可爱鞠婧祎，我最喜欢鞠婧祎！,弹幕呢？？？
杨老实丨老可爱,489765596,,当生存环境变的恶劣的时候，动物会主动减少生育——动物世界的基本理论
一氧蛋白,419927617,随缘,b站从来不缺鬼畜人才
炽焰Flame,378956325,"这里是一个写短篇小说的UP~~~
不定时更新
大号过不了审，小号更新
小号：红燕K
粉丝群：309545005",他们那边叫穆扎，咱们这边叫莫扎特
来自黑魂3,16561219,"原名 来自GTA5
现名，","tx“你猜是你重要还是钱重要”
鬼谷“我重要？”
tx“错，再猜”
鬼谷“不会是钱重要吧”
tx“那点钱怎么可能”
鬼谷“那还是我重要”
tx“没有你，对我很重要”
2.8离线哈哈哈"
雪落花溅人尽散,3872172,我也想成为一个温柔的人,庆幸的是这样的作品能有这么多的播放量，评论大部分人也没有忘记他！人民万岁
nothingllam,267387088,,一人血书重映
小跑维奇,386114886,英特尔斯戴乐就一定要实现,这首歌有原曲吗？还是up原创的？[热词系列_知识增加]
笑神泪,393875186,,好家伙，播放量比原版电影都高[doge]
你的发言涉嫌违规,434657681,Long may the sunshine！,多听听，醒的人越多越好。
春树暮云清新俊逸,519071254,无善无恶心之体，有善有恶意之动。知善知恶是良知，为善去恶是格物。,不知道在你这里说话需不需要注意点分寸。我在让子弹飞那里说了几句话，全部被删除了，他们怕了吗？可我说的是实话呀
威尼斯港的科罗喵夫,517076269,路漫漫其修远兮，吾将上下而求索,"我来B站只为三件事:
白嫖  白嫖  还是TM的白嫖～[妙啊][妙啊][妙啊]"
Dentist阿雨先生,315430158,,淦，弹幕说项羽当皇后了
重返地球,2803454,,这部电影刚上映时可能还不觉得有什么，越是随着时间推移你就越会发现，这是一部神一样的电影。
关老二2222,253092750,,让子弹飞播放量3000w，这视频播放量3500w[doge][妙啊]
不懂装懂的熊掌柜,90663056,"这个人很懒，什么都没写。。。。
",讲个笑话在B站让子弹飞没这个视频播放量没这个视频高！
苹果是四季的爱人,81415220,,“我们走后，他们会给你们修学校和医院，会提高你们的工资，这不是因为他们良心发现，也不是因为他们变成了好人，而是因为我们来过。”
纤枝空,503630962,手速蛮快的( ￣ ▽￣),这个视频:鬼畜收藏夹→万恶之源收藏夹
我是阿牛的哥哥阿猪,184913202,小卖部关门了啊,循环104次[思考]
20块钱10G,450642358,emmm,十年了，子弹何时落地
幽州苦海,437562705,,生日快乐！
砜涧,30409193,你好,这视频他妈的音频我手机在抖牛逼
等待绊爱的早安,90445853,"晚安，绊爱，等待你的早安。
绊此生，爱相随，愿未来有一天能和你重逢。",能不能破亿，来个真正意义上的亿遍
游刃有余王老吉,219513138,Debussy,两面派到死屁股也没落地。在两面派看来，左和右都不重要，只有实际的利益才是最重要的
啤元帅-奥利给,357833,"奥利给可不是什么垫脚石！
是豆腐。",新鬼畜要做邪不压正？这我就不困了[doge]
账号已注销,602392313,,温馨提示：山西省忻州市有一个县，叫静乐县；县城区所在地，叫鹅城镇[滑稽][doge][吃瓜]
主角光环l,8140028,我不是抽奖机器人，我只是中奖绝缘体,好家伙比电影播放量都高了[支持]
月影风下钟楼,33298338,有输入才有输出,比原版电影播放还高就离谱[doge]
幻化吸血鬼会梦到神父,674502602,大卫社gkd,骑着马唱着歌吃着火锅，突然车翻了，被带到了鹅城，自己绿了，老婆没了，儿子死了，张麻子还没听他的回了鹅城，军师大失败啊[吃瓜]
認眞丶萨满,32463498,,疯猴是真的强
登木,566706,唯一指定裙 554202224,为什么iPhone看这个视频会震动打拍子
Soul_Player,513047882,,这么长时间还不断有评论
h10900089,2432911,,"有本事你用刀划开up主的钱包，让大家看看你投了1个币还是2个币
？"
b_子非鱼,481729032,幸好思念无声，否则震耳欲聋！,"我的扬声器
竟然震动了"
JOLA33,335968023,,"太上头了！！！！
第一遍：这啥？
三遍之后：一天不听浑身难受[笑哭]"
花和雨_,30276335,,来b站我只办三件事，白嫖，白嫖，还是tm的白嫖
披萨不傻,11537988,你好,播放量比电影还高就离谱
水帝二天,440157039,热爱水视频，期待您的关注,明天开学了，国庆才能回来，真心希望这个视频到时候播放量会再涨几百万[打call]
刑法学人罗翔,335607560,中国政法大学教授 厚大法考刑法独家教师 一个真理之海的海滩上的拾贝人,大圣，什么时候回来看看吧
不適宜內容,8608373,呸,这鬼畜2322万了，让子弹飞才2124万[热词系列_秀]
阝叁陈,49558801,"好看的皮囊千篇一律，我的灵魂万中唯一。
21年以后的视频单条播放破万或点赞过千就女装","https://www.zhihu.com/zvideo/1274091424967675904
知乎上已盗，并且还不让评论。"
小默麽,137113827,君子和而不同，小人同而不和~~,"“我来自鹅城，一个西南边陲的贫困小镇。这是我这辈子第一次来京城。”
“同学们，这位同学来自我国贫困地区，大家多多照顾一下。你爹是谁？”
“我爹黄四郎。”"
带带文化人,86182440,V届四天王单推人（毕业三个了）,B站现在难遇的优质鬼畜
大佬进阶中,23559803,you know who i am,大家不能只看杀马客，原片也看看嘛
-Pure-,11214732,这残暴的欢愉 终将以残暴结局,这才是顶级的鬼畜啊，和外网《绝命毒师》的那个鬼畜有的一比！
馨荼Adepte,26297145,被氪金抽卡游戏驯化的你，是否会在未来为自己维护公司的行为感到羞愧呢。,感觉让子弹飞内涵太多，看的头疼
神原遙,4693715,京紫赛高,大风起兮云飞扬，安得猛士兮走四方那段太好听了
幸运er浅,378498008,,左派青年集结
一起挖葛根吧,25002208,咯咯咯咯咯咯咯咯,小时候把这个电影当娱乐片看，看的美滋滋，坏人输了，我乐了。后来在别的地方看见这部电影里有那么多隐喻，我就寻思重看一遍吧，重看一遍彻底给我整蒙了，现在我也不知道到底是谁赢了，我还是当娱乐片看吧，就为我可怜的智商加情商[笑哭]
酷爱学习的Voyage,387205222,,这不比小鲜肉的专辑好听？[微笑]
子涵dzo,475242967,,大家可以少发无关弹幕吗，每次施工都辛苦的[酸了]
西山阿王,105883055,他们一看到我就害羞就像女孩子看到了新郎官,我说我是5级，你们非说我是4级，让鹅城父老乡亲们看看，我到底几级了
沈容熙啊,24563959,,这是我2020年看到的唯一一个循环播放的鬼畜，简直跟发现了宝藏一样[热词系列_泪目]
你的眼睫毛,346159491,开心度过每一天呐,"我蜻蜓队长来这里只为了三件事
公平！
公平！
还是tm的公平！[doge][doge][doge]"
吾剑也未尝不利_,158401423,吾心吾行澄如明镜 所作所为皆是正义,看不懂的一定要补电影，绝对TMD惊喜
红瞳的惠惠,349693669,,伟大的导师，伟大的领袖，伟大的统帅，伟大的舵手。
撸猫大师吸猫君,65741701,艾老师，我们想你了,姜文那段翻译翻译如此霸气，可以想象那位教员同志，气吞万里如虎的气势
墨璃鸢_MoliRyan,32356849,没有必要把你懂的所有东西都说出来，人们不喜欢他们身边有人比他们懂得更多，那会让他们很恼火。你说得再正确，也改变不了这些人。,"我是你的粉丝，看到B站里的人这样调侃你，我其实很不舒服，在我心里，你是一个乐观，积极的up主，为了自己的目标不断努力，能到现在的关注度，背后的努力很多人看不到，但是却引来这么多非议，这就是网络，希望你可以坚持做自己，一直支持你，。
。。
。。。
。。。。
。。。。。
。。。。。。
。。。。。。。
。。。。。。。。
。。。。。。。。。
。。。。。。。。。。
。。。。。。。。。。。
。。。。。。。。。。。。
。。。。。。。。。。。。。
。。。。。。。。。。。。。。
。。。。。。。。。。。。。。。
。。。。。。。。。。。。。。。。
那么，你可以给我磕个头吗？[doge]"
乱步君Ahou,29357613,,"谈过恋爱吗?
没有
我告诉你,想谈恋爱,得巧立名目,拉拢她的闺蜜,给她买礼物,把她当爹供着，要是她同意了，你们俩结婚后，她的钱你分文不取，你赚的钱三七分成
怎么才七成啊?
七成是人家的,能得三成还得看人家的脸色
谁的脸色?
她
她?我那么辛苦追到了她,就是为了看她的脸色?
对
他:我好不容易赚了点钱，活出了个样子
对
我还要拉拢她的闺蜜？
对
还要巧立名目？
对了
还得看她的脸色？
对
我不成了跪着要饭的吗?
那你要这样说,谈恋爱还真就是跪着要饭的。就这,多少人想跪还没这门子呢!
我问问你,我为什么要单身那么多年
不知道
我就是腿脚不利索,跪不下去
原来你是想站着，那还是继续单着吧
哎?这我就不明白了,我已经混的有头有脸了,怎么还不如一个单身狗呢
普通人眼里,你是个大人物,可是在你的女神眼里,你就是跪着要饭的,恋爱嘛,追别人,不寒碜
寒碜，很TM寒碜
那你是想站着当狗,还是想谈恋爱?
我是想站着,还把恋爱谈了
谈不成
谈不成?
谈不成
他拿出一沓钱：这个，能不能谈？
能，跪着
他拿出专辑：那这个，能不能谈？
站着单身
他：那这个加上这个，能不能站着把恋爱给谈了？
敢问大哥何方神圣？
鄙人，周杰伦"
哔哩哔哩ggyy,13897408,,鬼畜区衰弱的今天还能有这种作品真是太棒了
樵夫逸人,171282781,:),感觉这个鬼畜又带起了b战子弹的一股热潮呢[小电视_赞]
于淰,551253823,从头来过。,再来亿遍，这绝对是我本年度最爱的鬼畜了。[热词系列_梦幻联动][热词系列_吹爆][热词系列_神仙UP][热词系列_打卡]
ゞ星会ベ,425399458,想找个光遇监护，啊这,话说这一波高级弹幕有原来四百万的那时候的味儿了，只不过弹幕多后来被洗了，要不然的话这个视频爽度更高[doge][鼓掌][鼓掌]
痴LAN,375746469,可爱星星飞天撞,陈坤以后在外面吃粉，要是被老板整一出这个，要笑死。
O5一3,171154592,"1 hxd我成分怎么说啊
2 苍风骇浪，云荡江海。酒过断肠，泪洒青礁。
3 k11 我滴女神
    ---头像中的猫猫很乖",汉阳造子弹出膛时的速度是639.78m/s，我要用怎样的速度才能杀掉你的马
撸色computer,402300152,竟无语凝噎。,看完这电影感觉太压抑了
紋豹,352290338,,这个播放量涨得，实至名归
poison-lemonlzf,374852630,不怂,笑死我了，仙人掌来了，鹅城就太平了，原来是植物大战僵尸啊
教练我要打岚球,268493801,古有人名贱，其人对其所恶者每观之必潮而嘲之，以此为乐。路人问之，此即为汝所恶之，何故反复观之曾其流量，状其声势。贱笑曰：我即得贱之名岂能负之,现在的人都知道恶龙会不断的产生，但是却忘了勇士亦会不断的出现。
一只小黑狐,383131936,呀嘞呀嘞daze,建议大家去b站看看这部电影，通过弹幕去了解一些不为人知的事[小电视_笑]
天之池,256081681,,举报我的精资真不少[大笑]
無鳴人,2659957,拿不起，放不下。求不得，奋不进。情难断，意难平。,一个将鬼畜和原作剧情完美融合的典范
西伯利亚狼噬魂,9018655,,我也是啊，让子弹飞只要想起来就看一遍，永远不觉得腻，实在是经典。
蛋花Pat,12698991,Software Engineering & Street dance,看了好几遍，很棒的作品。歌词内容也不是乱拼的。很想知道作者的创作思路[呲牙]
软姐,212006,,看到疯猴pme就知道一定是巨带感的东西[OK]
YtU-,435136971,,感谢up又把这部电影拉回众人的视线里[OK]
葱柄,7668357,心心相印,"情绪已经有了，但也不过是拔剑四顾心茫然
好像懂了点什么，该跪的时候还是得跪下"
飞向彼岸的苍穹,347989075,管他阿猫阿狗，我都喜欢,中考英语时满脑子没别的了
摄影技师,478857344,号封两个月。作品全没了。后续作品会发布小号上面,第一遍听你会感觉没什么反而会觉得吵。但是如果你听了第二遍的话，你可能就有点上瘾。尤其是中间的压轴部分。那家伙你可以听一天
此时此刻·巍然,22933217,"心如蓝莲 爱如少年 

业余up  不规律直播游戏  自闭流",说看不懂的先去看《让子弹飞》再过来，可能就不会说这是啥玩意，想表达什么了。。。
娃娃脸索肖,132638059,,看了n遍，变成最喜欢的鬼畜之二了，另一个是洛温的派大星。有一说一，鬼畜做得好，素材更重要，电影本身金句频出。以后多想多出类似的鬼畜出来，有内容的
你还想要什么呢,37833545,今天打烊了，以后也别来了。,防范修正主义
#NAME?,356650023,星星之火，可以燎原！,又双上热搜了？
吃瓜群众086,348992912,欢迎,怎么又上热搜了？
雨雨雨墨,474804985,妖魔鬼怪速速退去！,这上热搜第2了
秋筱萧,371501482,,这才是B站最初真正的灵魂啊
妹妹逝水_official,167301883,"一个惨的不能再惨的小up
个人小群：454960601随时欢迎各位",那个盗了视频的，我聊了一下，当事人表示愿意删除视频并道歉，大家能饶则饶一下吧，老铁们我做的对吗[泠鸢yousa_滑稽]
托尔酱龙女仆,1563304,"我永远喜欢托尔。      

永远喜欢妹抖龙。",疯猴是真的厉害，好几个鬼畜作品都永流传
晨露初张,51459991,_(:з」∠)_,这才是我理想中的鬼畜，有生之年感谢您让我看到了[热词系列_知识增加]
圈养的皮卡丘,34426782,我这个人比较特别，又有点骚，就是。。。特别的骚,你不是欺负老实人吗！[妙啊]
幻灭の梦之乡,613523923,,应该会是全站第三个破亿视频，可能明年暑假破亿
朱鹭咲澪-,365324412,嘿嘿嘿,166个兄弟你们在吗
Cherry_散,169557690,,2022年穿越回来看看以前的收藏[脱单doge][脱单doge][脱单doge]，不得不说，真的经典，听完后太舒服了[星星眼]
名字都被抢了还改什么,1670226722,关注我死也回关,好家伙，20年看的，今年重温一下，成入站必刷了[赞了]
雨亭说什么呢,1816107127,没有个性，何来签名...,助力一亿[脱单doge][脱单doge]
一个普通正常的人,1515971700,还活着,1:17 还有127人？
必须要六个字,353783541,,怎么永远都有人看[妙啊]
-打机侠-,30319260,K星上的猫,我觉得会破亿
吐雾的猫,1106506107,,看来了好几次了，每次都是200多个。不得不说太精彩了
执笔怼人生,31248023,活着好没劲儿，日常丧,真的快每日亿遍了
可达鸭觉得很淦,491818125,,鬼畜都快比电影播放量多了[嗑瓜子]
小猫的箱子,678221708,,快一亿播放了家人们[笑哭]
永远七一人,1010855961,,8000万，冲！[打call]
乪臩龘靈,520363634,:),嗨彦祖，又在按时间排啊[doge]
喝鸡汤的零元购,1472448140,我爱万叶我是万叶的狗,有人来考古吗[脱单doge]
日尧黎,1088060503,,二周年考古
Aomissy,427108552,,永远有人在看系列
万古归墟,589618583,我可以帮助你吗？无论你是不是一个坏人。,鬼知道看了多少遍
sd人类,626799214,……,知道这个视频点赞率比不过很多视频吗…………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………因为复刷的太多了[妙啊]
催逝员老冯3,1684876210,真是鬼畜up在哔哩哔哩做鬼畜，鬼畜到家了,完了，我上瘾了
楼下周小白,1133175990,,"人们不愿意相信一个土匪的名字叫牧之，就如你们不相信我投币了[doge]。
“你们凭什么污蔑我这个萌新。”"
不想學习,1512299897,,"小明是一只蛾子，但他从来不飞。
“你为什么不飞呀？”同伴卖力的扑棱着翅膀问他。
“我怕掉粉。”"
杰克凯毅,450097017,君子既到，何来迟也,7537.1W了，加油破亿，成为第三个破亿视频
黄金斜方,1468076004,,换了个手机才发现真的在振动，怎么做到的？
山花不花梅花啸,98570656,鸷鸟之不群兮，自前世而固然,哭能把董卓哭没了？
搜姜,648373602,,239人
鬼族少年-叶炎,2083179491,,百看不厌
图高祖,455316513,,短短两分半的视频塞了十九万条弹幕
刘华强的游戏时况,1254856743,,这视频过了两年，还有两百人看
自摸-全部交代,3626526,,永远有人在[微笑]
不CHI芹菜,125411683,撸起袖子加油干,反复观看
清霜流鸿,216885781,,哇靠，这up主做的视频播放量也太夸张了吧
那dio你就是歌姬,1221508336,,快手已经盗了好久了[生气]
干干23333,628880447,不定时断更,我去，现在还有那么多人看，都系不系暗恋我[doge]
